"Checkbox","Prebook Description","Special Order Qty","Item No","Substituted Item","Qty","Order Multiple","Average Sales Last 4 Weeks","On Hold","Promotion Lift %","Wholesale Discount %","Retail Price","Net Wholesale Price","Wholesale Price","Order Line Type","DMIN Default","OSTAT New","NAV Order No","Days Until out of Stock","Days in Stock","Average Sales Last 13 Weeks","Allowed Dmin Change","Life Cycle Status","Line Up Status","Sales Last Week","Forecast for Order Period","4 Week Forecast","Days in Stock Order","Special Order No","Un-Scheduled Order","Web Title","Forecast + Safety Stock","Promotional Demand","Label","Pet Size","Life Stage","Product Type","Merchandise Division","Department","Category","Sub-Category","Undelivered","Constrained","Brand","DMIN New","DMAX New","Order Id","Item Id","Store No","Store","Warehouse No","Order Date","Picking Date","Est. Delivery Date","Warehouse","Extended Net Wholesale Price","Extended Retail Price","Transferred Date","Created","Constrained Recommended Qty","Item Description","UnConstrained Qty","Qty On Hand","Weight","Volume","Pallets","Open sales order quantity","Order Period","Order Exceptions","Days until safety stock on hand","Original Item No","Purchase Units","In Promotion","Additional Lead Time","Cost of Sales Last Week","End of order period","Comment","NBO","Gross Margin %","WOSUnconstrained","WOSconstrained","Wholesale Gross Margin %","Order Qty Last Week","Stock Total"
"","","","Y5431","","1","1","0.25","","0","","24.99","15.55","15.55","Scheduled Order","2","Auto","210260299","365","1825","0.08","All","LST","REG-1","0","0.03","0.1105","365","","false","Hip + Joint Support Chews Medium Dog Supplements","2","0","BRAND","","","HIP & JOINT","Dog","Consumables","Solutions","Health & Wellness","0","No","TRUE LEAF","2","999999","355142","62630450","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","15.55","24.99","","2026-08-21","1","TRU LF HP&JNT CHW 7OZ","1","1","","","","","21 Aug 2026 - "," ","","","1","0","0","0","","","false","37.7751","25","25","37.7751","1",""
"","","","Y5432","","0","1","0","","0","","14.99","8.95","8.95","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0.01","0.0256","0","","false","Calming Support Chews Small Dog Supplements","0","0","BRAND","","","STRESS & ANXIETY RELIEF","Dog","Consumables","Solutions","Health & Wellness","0","No","TRUE LEAF","2","999999","355142","62630988","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","TRU LF CLMNG CHW 3OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","40.2935","",""
"","","","Y5789","","1","1","0","","0","","54.99","37.05","37.05","Scheduled Order","2","Auto","210260299","365","1825","0","All","LST","REG-1","0","0.02","0.062","365","","false","Calming Support Chews Large Dog Supplements","2","0","BRAND","","","STRESS & ANXIETY RELIEF","Dog","Consumables","Solutions","Health & Wellness","0","No","TRUE LEAF","2","999999","355142","62632289","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","37.05","54.99","","2026-08-21","1","TRU LF CLMNG CHW 21OZ","1","1","","","","","21 Aug 2026 - "," ","","","1","0","0","0","","","false","32.6241","0","0","32.6241","",""
"","","","Y5790","","0","1","0","","0","","54.99","37.05","37.05","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Hip + Joint Support Chews Large Dog Supplements","0","0","BRAND","","","HIP & JOINT","Dog","Consumables","Solutions","Health & Wellness","0","No","TRUE LEAF","2","999999","355142","62632800","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","TRU LF HP&JNT CHW 21OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","32.6241","",""
"","","","Y5791","","0","1","0","","0","","39.99","26.85","26.85","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Hip + Joint Support Oil Pet Supplement","0","0","BRAND","","","HIP & JOINT","Dog","Consumables","Solutions","Health & Wellness","0","No","TRUE LEAF","2","999999","355142","62633325","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","TRU LF HP&JNT OIL 8OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","32.8582","",""
"","","","6406468","","0","1","0","","0","","20.99","10.5","10.5","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0.0018","0","","false","Saber Tooth Tiger","0","0","BRAND","","","ORNAMENTS","Specialty","Reptile","Habitat","Reptile Decor","0","No","KOMODO","1","999999","355142","62637718","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","KM SABERTOOTH SKL 1EA","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","49.9762","",""
"","","","1500792","","0","1","0","","0","76.36","39.99","4.9999","21.15","Scheduled Order","1","Manual","210260299","0","0","0","All","ROS","OPTN","0","0","0","0","","false","Under Tank Heat Mat","1","0","BRAND","","","HEATERS","Specialty","Reptile","Habitat","Equipment","0","No","FLUKERS","1","999999","355142","62644709","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","FLK PRM HEAT MAT 1SM 7W","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","47.1118","",""
"","","","1510244","","0","1","0","","0","","26.99","13.8","13.8","Scheduled Order","2","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","SpotLit Rechargeable Collar Light Disc-O","1","0","BRAND","","","NIGHTTIME SAFETY","Dog","Hardlines","General Merchandise","Collars & Leashes","0","No","NITE IZE","2","999999","355142","62646361","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","NITE DG SPOTLIT XL DISCO 1EA","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","48.87","",""
"","","","22013","","0","24","0","","0","","3.99","3.0063","3.0063","Scheduled Order","3","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0.001","0","","false","Complete Health Turkey & Salmon Entree Minced Adult Cat Food","0","0","BRAND","","ADULT","GRAIN-FREE","Cat","Consumables","Food","Natural Enhanced","0","No","WELLNESS","3","999999","355142","62646522","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","WEL CT GF MNCD TK&SL 5.5OZ","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","24.6541","",""
"","","","28442","","0","1","0","","0","","76.99","46.49","46.49","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0.01","0.0225","0","","false","Feline Breed Nutrition Maine Coon Adult Cat Food","0","0","BRAND","","ADULT","GENERAL NUTRITION","Cat","Consumables","Food","Scientific Maintenance","0","No","ROYAL CANIN","1","999999","355142","62646657","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","RCFBN CT MAINE COON 6LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","39.6155","",""
"","","","6233875","","0","1","0","","0","","11.99","5.39","5.39","Scheduled Order","1","Auto","210260299","0","0","0.08","All","LST","REG-1","0","0.02","0.0848","0","","false","Enriched Life Celebration Cupcake Small Animal Toy","2","0","BRAND","","","CHEWS","Specialty","Small Animal","Habitat","Entertainment","0","No","OXBOW","1","999999","355142","62650142","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OXB ENLF CLBRTN CPCK 1EA","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","25","25","55.0459","",""
"","","","6234058","","0","1","0","","0","","59.99","35","35","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Pet Fountain","0","0","BRAND","","","WATERER","Dog","Hardlines","General Merchandise","Feeding","0","No","PETSAFE","1","999999","355142","62650194","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PETSF PET FTAN 1.8L","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","41.6569","",""
"","","","6234583","","0","1","0","","0","52.83","52.99","12.5001","26.5","Scheduled Order","1","Manual","210260299","0","0","0","All","ROS","OPTN","0","0","0","0","","false","Embossed Cuddler Bed Grey","0","0","PRIVATE LABEL","","","BEDS","Dog","Hardlines","General Merchandise","Bedding","0","No","BAILEY & BELLA","1","999999","355142","62650311","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BB BON EMB RND BED GRY 28IN","0","0","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","49.9906","",""
"","","","6234587","","0","1","0","","31","","32.99","16.5","16.5","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0","0.0109","0","","false","Velvet Bolster Bed Pink","1","0","PRIVATE LABEL","","","BEDS","Dog","Hardlines","General Merchandise","Bedding","0","No","BAILEY & BELLA","1","999999","355142","62650325","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","BB REV CUS BED PINK 22IN","0","1","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","49.9848","",""
"","","","6250852","","0","1","0","","0","","21.99","10.51","10.51","Scheduled Order","1","Auto","210260299","0","0","0.08","All","LST","REG-1","0","0.1","0.3607","0","","false","Snuzzles Bear Dog Toy","1","0","BRAND","","","PLUSH","Dog","Hardlines","General Merchandise","Toys","0","No","KONG","1","999999","355142","62652210","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","KONG SNUZZLE BEAR 1MD","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","12","12","52.2055","",""
"","","","6251651","","0","1","0","","0","","10.99","5.34","5.34","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0","0.001","0","","false","Enriched Life Timothy Apple Slice","1","0","BRAND","","","CHEWS","Specialty","Small Animal","Habitat","Entertainment","0","No","OXBOW","1","999999","355142","62652318","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OXB ENLF TMTHY APL SLC 1EA","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","51.4104","",""
"","","","6402498","","0","1","0","","0","","26.99","14.69","14.69","Scheduled Order","2","Auto","210260299","0","0","0","All","LST","REG-1","0","0.02","0.0816","0","","false","Tirebiter II Bone with Rope Dog Toy","5","0","BRAND","","","ROPE, TUG & TOSS","Dog","Hardlines","General Merchandise","Toys","0","No","MAMMOTH","2","999999","355142","62657233","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","MMTH TIREBITER 2 BONE ROPE 1LG","0","5","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","45.5724","1",""
"","","","79069","","0","1","0","","0","","249.99","209.2","209.2","Scheduled Order","1","Manual","210260299","0","0","0","All","ROS","OPTN","0","0","0","0","","false","Electronic SmartDoor Pet Door","1","0","BRAND","","","DOORS","Dog","Hardlines","Solutions","Containment","0","No","PETSAFE","1","999999","355142","62657854","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PETSF SMART DOOR 1lg","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","16.3167","",""
"","","","X2430","","0","12","0","","0","","5.49","3.7633","3.7633","Scheduled Order","3","Auto","210260299","0","0","0.23","All","LST","REG-1","0","0.24","0.8326","0","","false","Harvest Chicken Rustic Stew Dog Food","15","0","BRAND","","ADULT","NATURAL/HOLISTIC","Dog","Consumables","Food","Natural Enhanced","0","No","OPEN FARM","3","999999","355142","62658775","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OPFM DG CHKN STEW 12.5OZ","0","15","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","52","52","31.4517","",""
"","","","X2431","","0","12","0","","0","","5.49","3.7633","3.7633","Scheduled Order","3","Manual","210260299","0","0","0","All","LST","OPTN","0","0.07","0.2606","0","","false","Chicken & Salmon Rustic Stew Dog Food","10","0","BRAND","","ADULT","NATURAL/HOLISTIC","Dog","Consumables","Food","Natural Enhanced","0","No","OPEN FARM","3","999999","355142","62658780","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OPFM DG CK&SLM STEW 12.5OZ","0","10","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","31.4517","",""
"","","","X2432","","0","12","0","","0","","5.49","3.7633","3.7633","Scheduled Order","3","Auto","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Homestead Turkey Rustic Stew Dog Food","12","0","BRAND","","ADULT","NATURAL/HOLISTIC","Dog","Consumables","Food","Natural Enhanced","0","No","OPEN FARM","3","999999","355142","62658787","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OPFM DG TURKEY STEW 12.5OZ","0","12","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","31.4517","",""
"","","","X2435","","0","12","0.25","","0","","5.49","3.7633","3.7633","Scheduled Order","3","Auto","210260299","0","0","0.23","All","LST","REG-1","0","0.17","0.5861","0","","false","Wild Caught Salmon Rustic Stew Dog Food","11","0","BRAND","","ADULT","NATURAL/HOLISTIC","Dog","Consumables","Food","Natural Enhanced","0","No","OPEN FARM","3","999999","355142","62658799","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OPFM DG SALMON STEW 12.5OZ","0","11","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","47","47","31.4517","",""
"","","","X4088","","0","1","0","","0","","11.99","5.76","5.76","Scheduled Order","2","Manual","210260299","0","0","0.08","All","LST","REG-1","0","0.11","0.432","0","","false","Oropharma Deodo Apple Scent","1","0","BRAND","","","DEODORIZERS","Specialty","Small Animal","Habitat","Accessories","0","No","VERSELE-LAGA","2","999999","355142","62658807","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","VL DEODO APL SCENT 8.11OZ","0","1","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","12","12","51.96","",""
"","","","1103133","19009","0","1","0","","0","","25.99","17.53","17.53","Scheduled Order","2","Manual","210260299","0","0","0.46","All","LST","OPTN","0","0.08","0.3856","0","","false","Carnivore Grain-Free Chicken, Turkey + Duck Recipe Senior Dog Food","1","0","BRAND","","SENIOR","GRAIN-FREE","Dog","Consumables","Food","Natural Enhanced","0","No","GO! SOLUTIONS","2","999999","355142","62767944","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","GO! SNR CNV GF CK TK&DK 3.5LB","0","1","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","2","2","32.551","",""
"","","","1103248","14086","0","1","0","","0","","83.99","59.21","59.21","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Small Bites Chicken & Barley Recipe Small Breed Adult Dog Food","0","0","BRAND","SMALL","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Scientific Maintenance","0","No","HILL'S SCIENCE DIET","1","999999","355142","62768213","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SD DG AD SMBT CHK 15LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","29.5035","",""
"","","","1103917","56002","0","1","0.25","","0","","43.99","24.52","24.52","Scheduled Order","2","Manual","210260299","0","0","0.15","All","LST","REG-1","0","0.08","0.331","0","","false","Bully Sticks 6in Dog Treats","0","0","BRAND","","","NATURAL CHEWS","Dog","Consumables","Treats","Occupancy","0","No","PET CENTER","2","999999","355142","62769582","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PC DG ODR F BLL PZZLE VP6in8pc","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","44.2601","",""
"","","","14628","24747","0","1","0.25","","8","","37.99","24.6","24.6","Scheduled Order","1","Manual","210260299","0","0","0.08","All","LST","OPTN","0","0.05","0.1944","0","","false","Specialized Chicken & Rice Formula Small Breed Adult Dog Food","6","0","BRAND","SMALL","ADULT","GENERAL NUTRITION","Dog","Consumables","Food","Scientific Maintenance","0","No","PURINA PRO PLAN","1","999999","355142","62771470","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","PPLN DG SPEC SB AD 6LB","0","6","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","52","52","35.2461","",""
"","","","1507259","","0","1","0","","201","20","31.99","10.88","13.6","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0.01","0.036","0","","false","Essential Young Rabbit Food","2","0","BRAND","","","PELLETS & EXTRUDED","Specialty","Small Animal","Feeding","Food","0","No","OXBOW","1","999999","355142","62777089","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","OXB ESN YNG RBT 10LB","0","2","","","","","21 Aug 2026 - "," ","","","0","1","0","0","","","false","","0","0","57.4867","",""
"","","","17719","40247","0","1","0","","0","","69.99","45.53","45.53","Scheduled Order","1","Auto","210260299","0","0","0","All","LST","REG-1","0","0.06","0.2898","0","","false","Chicken Recipe Kitten Cat Food","2","0","BRAND","","KITTEN","GENERAL NUTRITION","Cat","Consumables","Food","Scientific Maintenance","0","No","HILL'S SCIENCE DIET","1","999999","355142","62780137","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","SD CT KIT HLTHY DVP 7LB","0","2","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","34.9478","",""
"","","","55932","","0","1","0","","0","","9.99","4","4","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","OPTN","0","0","0","0","","false","Spectrastone Special Blue Aquarium Gravel","0","0","BRAND","","","GRAVEL","Specialty","Aquatic","Habitat","Aquarium Decor","0","No","ESTES","1","999999","355142","62789093","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","ES AQRM GRVL SPCL BLU 5LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","59.96","",""
"","","","6230600","","0","1","0","","0","","65.99","41.06","41.06","Scheduled Order","1","Manual","210260299","0","0","0","All","LST","REG-1","0","0","0","0","","false","Air-Dried Beef Recipe Dog Food","0","0","BRAND","","ALL","GRAIN-FREE","Dog","Consumables","Food","Natural Culinary","0","No","ZEAL","1","999999","355142","62793417","2356","LAMBTON MALL SARNIA","W-ON1","2026-08-21","2026-08-24","2026-08-25","GTA Warehouse","0","0","","2026-08-21","0","ZEAL DG BF 2.2LB","0","0","","","","","21 Aug 2026 - "," ","","","0","0","0","0","","","false","","0","0","37.7785","",""
